user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement
user_260,session_3128,Desktop,7,6,0,13,0.0,274,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,11316.85,2025-04-19 14:35:22,272
user_11,session_139,Desktop,5,6,0,13,0.0,49,1920x1080,Chrome,en-US,-330,landscape,Chennai,4329.83,2025-02-26 09:36:58,161
user_490,session_5888,Desktop,5,7,0,27,0.0,125,1366x768,Edge,en-IN,-330,landscape,Bengaluru,2543.63,2025-02-23 13:10:42,346
user_372,session_4471,Desktop,4,7,0,16,0.0,253,1440x900,Firefox,en-IN,-330,landscape,Chennai,566.98,2025-01-26 07:35:44,286
user_163,session_1960,Mobile,0,13,1,8,0.41,156,390x844,Edge,en-IN,-330,portrait,Mumbai,7379.04,2025-02-28 16:42:00,39
user_532,session_6386,Desktop,6,6,0,11,0.0,250,1920x1080,Chrome,en-IN,-330,landscape,Chennai,981.95,2025-06-11 23:22:48,63
user_221,session_2655,Desktop,13,14,0,16,0.0,27,1366x768,Safari,en-US,-330,landscape,Ahmedabad,5067.57,2025-02-27 15:42:22,476
user_703,session_8446,Desktop,11,11,0,13,0.0,21,1366x768,Firefox,en-IN,-330,landscape,Ahmedabad,728.68,2025-01-02 19:07:04,325
user_415,session_4988,Mobile,3,14,6,14,0.7,76,390x844,Chrome,en-US,-330,landscape,Kolkata,2740.14,2025-04-05 17:05:20,17
user_183,session_2204,Mobile,3,8,1,20,0.73,194,414x896,Firefox,en-IN,-330,landscape,Mumbai,2143.62,2025-06-26 14:49:58,39
user_61,session_734,Desktop,4,6,0,14,0.0,50,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,9551.92,2025-05-29 21:22:21,357
user_579,session_6960,Desktop,9,1,0,8,0.0,62,1920x1080,Firefox,hi-IN,-330,landscape,Bengaluru,5307.31,2025-02-01 07:56:43,194
user_214,session_2574,Desktop,9,10,0,11,0.0,81,1440x900,Edge,en-US,-330,landscape,Chennai,9632.69,2025-04-27 16:56:59,166
user_672,session_8072,Mobile,7,6,5,13,1.14,295,390x844,Firefox,en-IN,-330,portrait,Bengaluru,3822.75,2025-06-03 10:11:14,41
user_380,session_4572,Mobile,4,12,6,16,0.51,99,414x896,Firefox,en-IN,-330,landscape,Chennai,10345.6,2025-03-17 18:29:44,57
user_331,session_3984,Desktop,6,6,0,17,0.0,104,1440x900,Edge,en-IN,-330,landscape,Kolkata,3164.4,2025-02-17 18:53:56,285
user_678,session_8138,Desktop,1,8,0,0,0.0,75,1920x1080,Safari,en-IN,-330,landscape,Mumbai,5464.6,2025-05-03 14:00:59,349
user_244,session_2939,Tablet,7,5,5,13,0.29,123,768x1024,Safari,en-IN,-330,portrait,Pune,6878.58,2025-05-01 13:00:49,58
user_115,session_1383,Mobile,2,13,0,11,0.52,72,360x640,Firefox,en-US,-330,portrait,Bengaluru,9467.67,2025-01-27 13:01:25,15
user_471,session_5658,Mobile,11,4,4,10,0.64,225,390x844,Edge,en-IN,-330,portrait,Mumbai,2505.13,2025-06-01 13:26:24,27
user_490,session_5881,Desktop,8,14,0,24,0.0,247,1366x768,Edge,en-IN,-330,landscape,Bengaluru,3247.96,2025-05-22 15:59:31,333
user_187,session_2247,Mobile,7,6,3,13,0.11,36,360x640,Safari,en-IN,-330,landscape,Hyderabad,5797.06,2025-06-22 08:42:49,28
user_255,session_3062,Desktop,4,10,0,14,0.0,59,1366x768,Firefox,en-IN,-330,landscape,Kolkata,469.86,2025-05-04 13:46:15,516
user_138,session_1667,Desktop,10,4,0,11,0.0,190,1366x768,Firefox,en-IN,-330,landscape,Bengaluru,7313.93,2025-02-21 13:25:09,377
user_713,session_8557,Tablet,0,9,2,13,0.51,177,768x1024,Firefox,en-IN,-330,landscape,Hyderabad,7688.38,2025-03-18 19:49:54,50
user_49,session_594,Desktop,0,10,0,8,0.0,38,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,5171.29,2025-05-13 15:11:18,250
user_136,session_1643,Mobile,9,4,0,11,0.05,127,360x640,Firefox,en-IN,-330,landscape,Chennai,2871.83,2025-02-12 10:32:44,57
user_249,session_2990,Desktop,3,4,0,17,0.0,134,1440x900,Edge,en-IN,-330,landscape,Hyderabad,13742.16,2025-04-14 10:15:50,217
user_795,session_9549,Desktop,8,4,0,18,0.0,89,1920x1080,Firefox,en-IN,-330,landscape,Delhi,495.39,2025-01-23 15:08:00,225
user_442,session_5309,Mobile,7,8,4,7,0.21,114,390x844,Safari,en-IN,-330,portrait,Ahmedabad,2040.09,2025-06-19 13:47:25,58
user_408,session_4902,Desktop,6,8,0,19,0.0,110,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,6431.43,2025-02-16 15:24:39,181
user_389,session_4669,Desktop,8,14,0,16,0.0,104,1440x900,Firefox,en-IN,-330,landscape,Chennai,1419.63,2025-05-07 15:08:43,262
user_479,session_5753,Desktop,9,3,0,16,0.0,71,1440x900,Safari,en-IN,-330,landscape,Chennai,2355.91,2025-03-14 11:55:49,267
user_265,session_3189,Tablet,3,9,7,18,0.47,125,768x1024,Firefox,en-US,-330,landscape,Bengaluru,2744.91,2025-01-29 23:07:01,61
user_726,session_8718,Desktop,0,7,0,20,0.0,123,1920x1080,Firefox,en-US,-330,landscape,Pune,1967.91,2025-04-05 18:29:49,355
user_787,session_9449,Desktop,5,3,0,10,0.0,157,1366x768,Safari,en-IN,-330,landscape,Kolkata,1138.33,2025-06-12 19:20:16,274
user_335,session_4028,Desktop,3,5,0,21,0.0,68,1366x768,Safari,en-US,-330,landscape,Mumbai,2071.77,2025-02-18 12:41:21,269
user_693,session_8327,Mobile,8,4,2,25,0.43,134,414x896,Safari,en-IN,-330,portrait,Delhi,3997.92,2025-06-24 12:52:34,0
user_703,session_8439,Desktop,12,10,0,11,0.0,76,1366x768,Firefox,en-IN,-330,landscape,Ahmedabad,851.37,2025-02-03 15:12:24,389
user_767,session_9214,Tablet,5,4,0,1,0.41,73,768x1024,Chrome,hi-IN,-330,landscape,Chennai,1467.37,2025-06-29 23:13:13,33
user_108,session_1301,Desktop,3,9,0,6,0.0,70,1366x768,Safari,en-IN,-330,landscape,Kolkata,1803.88,2025-05-23 14:05:42,0
user_98,session_1180,Mobile,10,8,4,16,0.49,93,414x896,Chrome,en-US,-330,landscape,Chennai,3035.71,2025-06-10 11:10:34,54
user_23,session_279,Desktop,9,13,0,17,0.0,91,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,4013.11,2025-05-10 10:02:11,507
user_675,session_8109,Tablet,9,7,2,14,0.25,67,768x1024,Edge,en-IN,-330,portrait,Ahmedabad,7627.09,2025-02-28 13:12:00,62
user_225,session_2707,Desktop,6,8,0,13,0.0,267,1366x768,Chrome,en-US,-330,landscape,Hyderabad,4859.76,2025-02-05 21:03:15,140
user_649,session_7798,Desktop,8,6,0,9,0.0,103,1440x900,Safari,en-US,-330,landscape,Pune,1257.78,2025-05-10 18:23:12,192
user_618,session_7424,Mobile,1,5,5,10,0.44,156,360x640,Safari,en-US,-330,portrait,Ahmedabad,1444.35,2025-04-18 10:38:33,16
user_144,session_1739,Mobile,5,3,4,9,0.27,166,390x844,Edge,en-US,-330,portrait,Hyderabad,2042.22,2025-02-28 18:06:46,0
user_609,session_7315,Desktop,7,7,0,16,0.0,76,1440x900,Edge,en-IN,-330,landscape,Bengaluru,5875.14,2025-06-11 11:35:45,308
user_297,session_3572,Mobile,8,13,5,19,0.73,210,360x640,Safari,en-IN,-330,portrait,Kolkata,1743.11,2025-01-17 19:51:53,50
user_93,session_1117,Desktop,7,7,0,16,0.0,237,1440x900,Safari,en-IN,-330,landscape,Hyderabad,2906.29,2025-03-27 18:31:03,447
user_733,session_8797,Desktop,6,9,0,6,0.0,158,1440x900,Edge,en-US,-330,landscape,Chennai,3863.04,2025-02-28 10:04:48,395
user_473,session_5687,Tablet,3,9,0,15,0.84,127,810x1080,Safari,en-IN,-330,portrait,Ahmedabad,5045.14,2025-06-18 12:15:33,18
user_770,session_9245,Desktop,5,6,0,12,0.0,139,1920x1080,Safari,en-IN,-330,landscape,Kolkata,3186.44,2025-06-21 10:44:18,98
user_589,session_7077,Mobile,2,10,3,15,0.64,65,360x640,Safari,en-IN,-330,landscape,Pune,1299.47,2025-06-04 17:50:11,42
user_154,session_1849,Desktop,6,12,0,11,0.0,110,1366x768,Safari,en-IN,-330,landscape,Delhi,4281.17,2025-05-21 22:10:19,335
user_670,session_8045,Tablet,3,8,1,13,0.51,96,810x1080,Firefox,en-IN,-330,portrait,Mumbai,1715.31,2025-03-07 08:44:00,21
user_448,session_5377,Desktop,3,7,0,16,0.0,69,1920x1080,Edge,en-US,-330,landscape,Bengaluru,6647.19,2025-03-05 08:45:49,50
user_570,session_6851,Mobile,7,4,7,5,0.21,99,360x640,Chrome,en-IN,-330,landscape,Ahmedabad,2709.4,2025-06-19 17:17:34,45
user_476,session_5719,Desktop,3,10,0,9,0.0,80,1920x1080,Chrome,hi-IN,-330,landscape,Kolkata,1671.21,2025-03-05 10:21:24,239
user_9,session_116,Desktop,8,10,0,12,0.0,161,1440x900,Safari,en-IN,-330,landscape,Kolkata,536.39,2025-06-13 19:50:46,447
user_97,session_1165,Mobile,0,12,4,17,0.39,83,360x640,Chrome,en-US,-330,landscape,Pune,6164.92,2025-02-01 20:50:27,30
user_286,session_3444,Mobile,1,10,3,26,0.32,33,360x640,Firefox,en-IN,-330,portrait,Delhi,1304.57,2025-01-13 10:29:42,44
user_164,session_1969,Desktop,5,6,0,18,0.0,116,1440x900,Edge,en-IN,-330,landscape,Pune,1171.94,2025-02-23 20:18:55,397
user_114,session_1376,Desktop,3,7,0,15,0.0,157,1920x1080,Chrome,en-IN,-330,landscape,Chennai,4373.75,2025-01-04 21:02:28,226
user_609,session_7312,Desktop,5,10,0,22,0.0,54,1440x900,Edge,en-IN,-330,landscape,Bengaluru,3635.98,2025-01-14 11:56:27,298
user_739,session_8877,Mobile,5,4,4,9,0.94,65,414x896,Safari,en-IN,-330,landscape,Mumbai,5909.59,2025-03-05 16:07:48,19
user_306,session_3676,Desktop,4,6,0,31,0.0,117,1366x768,Firefox,hi-IN,-330,landscape,Pune,6760.83,2025-01-28 18:24:43,526
user_260,session_3132,Desktop,5,11,0,9,0.0,39,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,6832.01,2025-02-26 12:46:50,230
user_165,session_1992,Mobile,6,13,8,9,0.75,167,414x896,Firefox,en-US,-330,portrait,Bengaluru,2729.9,2025-01-04 13:09:00,60
user_636,session_7642,Mobile,7,5,7,9,0.38,40,360x640,Safari,en-US,-330,landscape,Hyderabad,4354.98,2025-06-03 14:12:34,20
user_354,session_4255,Desktop,3,10,0,11,0.0,106,1440x900,Edge,en-IN,-330,landscape,Bengaluru,4046.47,2025-03-30 20:50:32,389
user_75,session_910,Mobile,7,8,8,13,1.24,36,360x640,Edge,en-US,-330,portrait,Pune,2313.35,2025-04-19 21:46:26,65
user_530,session_6367,Mobile,0,11,4,20,0.1,125,414x896,Chrome,en-US,-330,portrait,Hyderabad,7386.87,2025-04-26 13:47:17,21
user_157,session_1888,Desktop,5,1,0,20,0.0,48,1366x768,Chrome,en-US,-330,landscape,Pune,3892.04,2025-02-20 08:20:09,41
user_674,session_8100,Mobile,2,8,4,5,0.43,87,414x896,Edge,en-IN,-330,portrait,Kolkata,6186.2,2025-03-13 17:37:27,73
user_448,session_5387,Desktop,4,12,0,0,0.0,141,1920x1080,Edge,en-US,-330,landscape,Bengaluru,5055.97,2025-03-04 17:25:03,163
user_716,session_8599,Desktop,5,4,0,16,0.0,250,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,2550.58,2025-06-12 17:19:40,87
user_209,session_2519,Mobile,3,12,2,12,0.93,191,414x896,Safari,en-IN,-330,portrait,Delhi,2402.22,2025-02-10 19:44:40,52
user_132,session_1589,Desktop,5,5,0,6,0.0,151,1920x1080,Edge,en-IN,-330,landscape,Ahmedabad,2110.85,2025-04-01 17:21:42,355
user_434,session_5219,Mobile,9,5,3,11,0.62,247,390x844,Edge,en-IN,-330,landscape,Hyderabad,3806.25,2025-06-19 23:48:40,19
user_383,session_4607,Desktop,5,9,0,16,0.0,174,1440x900,Edge,en-IN,-330,landscape,Bengaluru,6737.37,2025-05-23 10:03:13,345
user_306,session_3673,Desktop,0,3,0,14,0.0,89,1366x768,Firefox,hi-IN,-330,landscape,Pune,7002.26,2025-03-23 19:28:32,334
user_324,session_3898,Desktop,8,9,0,20,0.0,37,1366x768,Firefox,en-IN,-330,landscape,Mumbai,1704.42,2025-06-06 09:48:20,450
user_153,session_1839,Desktop,3,1,0,5,0.0,54,1440x900,Firefox,hi-IN,-330,landscape,Pune,9704.15,2025-04-29 15:06:56,184
user_390,session_4691,Tablet,4,4,1,10,1.25,117,768x1024,Safari,en-IN,-330,landscape,Delhi,1084.7,2025-03-30 14:04:23,43
user_729,session_8750,Desktop,9,7,0,12,0.0,121,1920x1080,Chrome,en-US,-330,landscape,Ahmedabad,918.81,2025-03-20 19:28:52,148
user_168,session_2018,Desktop,4,10,0,11,0.0,108,1366x768,Firefox,en-IN,-330,landscape,Pune,563.74,2025-05-07 23:26:48,223
user_623,session_7482,Mobile,7,2,6,17,0.37,213,414x896,Edge,en-IN,-330,portrait,Mumbai,2301.64,2025-01-01 05:58:52,10
user_647,session_7768,Mobile,8,3,4,17,0.95,154,390x844,Firefox,en-US,-330,portrait,Kolkata,4685.54,2025-03-14 11:14:43,31
user_58,session_706,Desktop,11,12,0,19,0.0,103,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,7413.21,2025-06-26 23:14:27,314
user_395,session_4746,Mobile,2,5,3,20,0.66,316,360x640,Chrome,en-IN,-330,landscape,Mumbai,3610.84,2025-01-07 13:03:48,28
user_684,session_8211,Desktop,0,9,0,15,0.0,154,1440x900,Edge,en-US,-330,landscape,Ahmedabad,2527.57,2025-06-26 05:39:17,271
user_572,session_6866,Mobile,10,14,8,10,0.52,189,360x640,Safari,en-IN,-330,landscape,Ahmedabad,3288.86,2025-05-31 19:31:50,22
user_723,session_8678,Desktop,5,3,0,7,0.0,51,1920x1080,Safari,hi-IN,-330,landscape,Ahmedabad,6914.58,2025-01-08 09:51:35,109
user_313,session_3768,Desktop,2,11,0,20,0.0,164,1440x900,Chrome,en-IN,-330,landscape,Chennai,3640.61,2025-02-20 15:30:41,370
user_483,session_5799,Mobile,8,3,6,13,0.65,304,390x844,Safari,en-IN,-330,landscape,Mumbai,7570.94,2025-03-26 15:39:13,73
user_13,session_163,Desktop,5,7,0,25,0.0,57,1440x900,Safari,en-US,-330,landscape,Delhi,1232.07,2025-03-15 11:10:38,459
user_640,session_7690,Desktop,6,5,0,11,0.0,90,1920x1080,Safari,en-IN,-330,landscape,Chennai,606.15,2025-01-29 18:55:59,262
user_685,session_8224,Mobile,11,8,6,14,0.7,144,414x896,Safari,en-US,-330,landscape,Kolkata,3944.36,2025-05-04 07:55:53,34
user_313,session_3765,Desktop,3,14,0,10,0.0,134,1440x900,Chrome,en-IN,-330,landscape,Chennai,2223.36,2025-01-16 19:46:34,519
user_467,session_5615,Desktop,8,12,0,24,0.0,61,1440x900,Chrome,en-IN,-330,landscape,Hyderabad,5979.32,2025-01-05 22:57:02,143
user_724,session_8696,Desktop,7,7,0,18,0.0,230,1366x768,Edge,en-IN,-330,landscape,Mumbai,3226.06,2025-04-22 13:34:38,441
user_561,session_6737,Desktop,8,8,0,13,0.0,250,1366x768,Chrome,en-US,-330,landscape,Pune,3200.73,2025-01-02 22:49:10,370
user_8,session_104,Desktop,6,7,0,12,0.0,60,1366x768,Safari,en-IN,-330,landscape,Kolkata,1085.08,2025-02-24 11:56:51,192
user_329,session_3954,Desktop,6,8,0,7,0.0,186,1366x768,Safari,en-IN,-330,landscape,Bengaluru,666.16,2025-03-21 09:55:27,332
user_408,session_4899,Desktop,2,11,0,9,0.0,102,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,3916.14,2025-05-09 15:12:49,270
user_319,session_3839,Desktop,2,8,0,14,0.0,304,1440x900,Edge,en-IN,-330,landscape,Hyderabad,880.01,2025-02-20 15:10:39,183
user_53,session_640,Mobile,5,5,5,15,1.14,144,360x640,Firefox,en-IN,-330,landscape,Chennai,3191.26,2025-02-21 09:31:21,54
user_84,session_1013,Desktop,3,11,0,14,0.0,168,1440x900,Firefox,en-US,-330,landscape,Ahmedabad,5211.32,2025-05-09 11:02:26,227
user_433,session_5200,Desktop,8,9,0,9,0.0,77,1440x900,Edge,en-IN,-330,landscape,Kolkata,5898.29,2025-01-19 05:37:22,339
user_721,session_8654,Desktop,3,9,0,18,0.0,144,1440x900,Safari,en-IN,-330,landscape,Bengaluru,4537.3,2025-06-17 13:12:06,312
user_696,session_8357,Desktop,8,8,0,15,0.0,58,1920x1080,Firefox,en-US,-330,landscape,Delhi,2045.63,2025-02-26 20:58:59,336
user_753,session_9039,Tablet,8,0,1,11,0.49,76,768x1024,Edge,en-IN,-330,portrait,Kolkata,1459.28,2025-06-21 17:05:48,45
user_462,session_5556,Mobile,4,16,5,20,0.18,27,360x640,Edge,en-IN,-330,landscape,Delhi,6534.68,2025-01-05 13:07:40,55
user_760,session_9131,Desktop,3,7,0,31,0.0,117,1920x1080,Firefox,en-IN,-330,landscape,Bengaluru,4881.07,2025-04-11 10:08:45,337
user_170,session_2051,Mobile,5,14,2,0,0.76,82,414x896,Edge,en-US,-330,portrait,Ahmedabad,13335.41,2025-05-02 11:14:09,17
user_446,session_5361,Desktop,15,14,0,16,0.0,89,1440x900,Chrome,hi-IN,-330,landscape,Mumbai,1863.65,2025-03-27 13:28:18,253
user_220,session_2649,Desktop,0,9,0,9,0.0,181,1440x900,Firefox,en-IN,-330,landscape,Mumbai,5977.76,2025-04-29 13:48:22,229
user_2,session_26,Mobile,2,2,5,15,0.28,105,390x844,Chrome,en-IN,-330,portrait,Mumbai,1715.56,2025-05-18 22:41:57,69
user_736,session_8842,Mobile,5,6,0,25,0.02,339,414x896,Firefox,en-US,-330,portrait,Mumbai,2225.34,2025-04-13 20:17:12,51
user_613,session_7358,Mobile,7,12,3,17,1.39,63,360x640,Chrome,en-IN,-330,landscape,Chennai,3254.08,2025-04-15 09:08:03,21
user_408,session_4901,Desktop,10,6,0,17,0.0,38,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,7113.27,2025-04-16 15:42:36,430
user_524,session_6295,Desktop,5,4,0,17,0.0,168,1440x900,Firefox,en-IN,-330,landscape,Mumbai,2227.76,2025-04-06 19:23:47,366
user_79,session_957,Desktop,10,9,0,15,0.0,61,1366x768,Safari,en-IN,-330,landscape,Ahmedabad,1032.73,2025-01-14 18:16:44,398
user_222,session_2674,Desktop,6,1,0,9,0.0,225,1440x900,Safari,hi-IN,-330,landscape,Ahmedabad,3940.92,2025-06-17 11:51:45,385
user_665,session_7992,Desktop,7,6,0,8,0.0,137,1920x1080,Chrome,en-IN,-330,landscape,Pune,2705.58,2025-01-07 20:49:23,307
user_147,session_1775,Mobile,7,11,5,9,0.53,63,390x844,Safari,en-US,-330,portrait,Ahmedabad,2429.84,2025-06-17 13:58:42,37
user_126,session_1514,Desktop,0,6,0,7,0.0,169,1366x768,Edge,en-IN,-330,landscape,Bengaluru,3246.78,2025-04-23 14:42:51,236
user_624,session_7490,Mobile,6,11,6,13,0.49,216,360x640,Firefox,en-IN,-330,portrait,Mumbai,4709.6,2025-02-26 12:57:52,11
user_535,session_6424,Desktop,9,9,0,27,0.0,189,1440x900,Chrome,en-IN,-330,landscape,Pune,10613.01,2025-03-17 15:29:28,541
user_695,session_8352,Desktop,8,6,0,11,0.0,45,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,4109.96,2025-01-10 12:34:39,414
user_713,session_8566,Tablet,0,8,4,5,0.46,148,768x1024,Firefox,en-IN,-330,landscape,Hyderabad,3735.08,2025-01-17 21:30:10,38
user_64,session_774,Desktop,5,14,0,26,0.0,66,1920x1080,Firefox,en-IN,-330,landscape,Delhi,904.3,2025-05-04 13:15:42,327
user_442,session_5313,Mobile,4,0,7,5,0.3,123,390x844,Safari,en-IN,-330,landscape,Ahmedabad,3182.44,2025-01-04 12:22:00,21
user_261,session_3133,Desktop,2,0,0,21,0.0,185,1440x900,Edge,en-IN,-330,landscape,Pune,8487.97,2025-03-16 12:18:09,226
user_773,session_9280,Tablet,4,13,7,8,0.38,213,768x1024,Chrome,en-IN,-330,portrait,Chennai,3174.21,2025-02-17 20:04:20,36
user_482,session_5792,Desktop,9,6,0,13,0.0,50,1366x768,Safari,en-IN,-330,landscape,Chennai,9239.67,2025-01-19 14:42:07,64
user_649,session_7797,Desktop,3,2,0,11,0.0,45,1440x900,Safari,en-US,-330,landscape,Pune,2698.87,2025-02-25 16:20:52,374
user_18,session_219,Tablet,1,8,6,13,0.32,268,810x1080,Firefox,en-IN,-330,landscape,Bengaluru,983.06,2025-05-29 13:32:04,20
user_623,session_7478,Mobile,7,4,2,16,0.5,221,414x896,Edge,en-IN,-330,portrait,Mumbai,2229.4,2025-03-23 05:00:24,24
user_484,session_5817,Desktop,11,6,0,13,0.0,199,1920x1080,Chrome,en-IN,-330,landscape,Bengaluru,7404.53,2025-01-16 15:26:45,146
user_17,session_210,Desktop,5,10,0,16,0.0,230,1440x900,Chrome,en-IN,-330,landscape,Pune,4785.44,2025-04-13 10:27:34,432
user_683,session_8208,Desktop,8,13,0,14,0.0,100,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,5171.3,2025-06-22 20:36:36,163
user_238,session_2867,Mobile,8,13,3,10,0.44,212,414x896,Safari,en-IN,-330,landscape,Delhi,2737.86,2025-06-17 13:38:56,64
user_620,session_7446,Desktop,9,8,0,6,0.0,116,1440x900,Firefox,en-IN,-330,landscape,Kolkata,1686.87,2025-04-27 13:48:04,241
user_725,session_8702,Desktop,8,9,0,19,0.0,42,1366x768,Safari,en-IN,-330,landscape,Hyderabad,1939.24,2025-02-24 13:50:32,455
user_288,session_3465,Desktop,8,8,0,13,0.0,204,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,1580.95,2025-03-07 12:31:27,235
user_287,session_3452,Desktop,1,3,0,13,0.0,117,1366x768,Edge,en-IN,-330,landscape,Delhi,2964.88,2025-05-02 07:21:49,322
user_278,session_3338,Desktop,4,8,0,14,0.0,163,1366x768,Safari,en-IN,-330,landscape,Pune,3863.88,2025-03-12 08:15:14,387
user_596,session_7154,Tablet,7,9,0,5,0.44,212,810x1080,Safari,en-IN,-330,landscape,Bengaluru,2192.65,2025-01-28 07:59:00,26
user_61,session_735,Desktop,5,8,0,19,0.0,84,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,3746.17,2025-04-25 18:08:41,386
user_401,session_4813,Mobile,7,7,7,9,0.41,75,390x844,Safari,hi-IN,-330,portrait,Chennai,1663.03,2025-02-23 08:43:51,49
user_322,session_3868,Mobile,2,9,4,13,0.4,100,390x844,Firefox,en-US,-330,landscape,Mumbai,2574.68,2025-01-14 15:53:03,9
user_41,session_501,Desktop,8,12,0,25,0.0,219,1366x768,Safari,en-IN,-330,landscape,Hyderabad,4325.99,2025-02-27 08:20:18,169
user_274,session_3295,Desktop,7,9,0,22,0.0,97,1920x1080,Chrome,en-IN,-330,landscape,Hyderabad,5782.52,2025-02-21 15:34:28,499
user_291,session_3494,Desktop,6,6,0,4,0.0,66,1366x768,Edge,en-IN,-330,landscape,Kolkata,513.99,2025-01-20 14:56:35,386
user_677,session_8134,Desktop,4,8,0,20,0.0,151,1440x900,Safari,en-IN,-330,landscape,Ahmedabad,223.49,2025-03-25 23:29:03,262
user_492,session_5906,Desktop,5,9,0,10,0.0,134,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,7864.86,2025-02-13 14:17:38,78
user_682,session_8194,Mobile,7,10,9,5,0.61,75,390x844,Edge,en-IN,-330,landscape,Bengaluru,7065.97,2025-02-23 15:16:38,14
user_452,session_5434,Mobile,7,1,7,17,1.45,138,390x844,Firefox,en-IN,-330,landscape,Delhi,952.93,2025-03-20 09:42:34,42
user_705,session_8461,Tablet,0,3,4,12,0.59,93,768x1024,Edge,en-IN,-330,landscape,Bengaluru,1131.62,2025-01-21 09:23:43,0
user_55,session_663,Desktop,5,8,0,3,0.0,59,1920x1080,Firefox,en-US,-330,landscape,Bengaluru,8133.47,2025-01-12 03:01:57,166
user_421,session_5055,Mobile,6,9,5,14,0.63,176,390x844,Edge,en-IN,-330,portrait,Kolkata,439.53,2025-03-13 13:35:12,53
user_223,session_2680,Mobile,5,9,5,16,0.97,155,390x844,Edge,en-US,-330,portrait,Pune,4605.42,2025-04-19 19:34:20,40
user_358,session_4298,Mobile,9,2,7,12,0.47,164,390x844,Chrome,en-IN,-330,landscape,Chennai,5594.37,2025-06-22 17:06:26,37
user_702,session_8434,Mobile,5,17,2,12,0.57,84,360x640,Chrome,en-IN,-330,portrait,Bengaluru,4924.94,2025-01-10 06:59:57,52
user_728,session_8748,Tablet,2,13,7,6,0.36,56,810x1080,Firefox,hi-IN,-330,landscape,Pune,3202.22,2025-06-28 14:47:50,57
user_470,session_5652,Desktop,6,7,0,17,0.0,17,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,1398.47,2025-05-04 12:44:32,419
user_48,session_584,Desktop,7,15,0,8,0.0,205,1920x1080,Firefox,en-IN,-330,landscape,Bengaluru,551.18,2025-05-10 14:04:32,626
user_188,session_2259,Mobile,0,0,0,10,0.71,247,390x844,Edge,en-US,-330,landscape,Hyderabad,8475.17,2025-03-26 23:42:45,50
user_705,session_8467,Tablet,10,7,4,20,0.51,58,768x1024,Edge,en-IN,-330,landscape,Bengaluru,5061.33,2025-04-07 09:35:07,38
user_34,session_420,Mobile,8,12,5,7,0.95,59,390x844,Firefox,en-IN,-330,portrait,Chennai,5994.29,2025-03-05 15:12:31,46
user_255,session_3070,Desktop,6,11,0,16,0.0,36,1366x768,Firefox,en-IN,-330,landscape,Kolkata,545.34,2025-06-14 15:39:33,500
user_193,session_2328,Desktop,6,7,0,23,0.0,111,1440x900,Edge,en-IN,-330,landscape,Kolkata,4486.92,2025-02-16 06:58:51,158
user_56,session_682,Desktop,3,3,0,14,0.0,59,1920x1080,Edge,en-US,-330,landscape,Mumbai,6644.52,2025-05-12 14:35:54,323
user_662,session_7952,Desktop,0,6,0,18,0.0,80,1366x768,Chrome,en-IN,-330,landscape,Pune,2171.18,2025-02-06 15:45:08,160
user_719,session_8637,Desktop,4,6,0,20,0.0,145,1366x768,Safari,en-IN,-330,landscape,Kolkata,3326.97,2025-01-16 12:55:35,389
user_170,session_2045,Mobile,1,9,7,13,0.13,38,414x896,Edge,en-US,-330,portrait,Ahmedabad,6584.28,2025-03-17 15:26:51,34
user_127,session_1531,Desktop,6,14,0,19,0.0,86,1366x768,Edge,en-US,-330,landscape,Bengaluru,2254.45,2025-01-10 11:05:34,338
user_92,session_1111,Desktop,12,4,0,16,0.0,141,1366x768,Firefox,en-US,-330,landscape,Mumbai,2899.7,2025-01-02 11:14:51,336
user_580,session_6965,Mobile,3,11,3,10,1.1,145,414x896,Chrome,en-IN,-330,portrait,Bengaluru,7716.0,2025-05-19 20:53:12,82
user_254,session_3050,Mobile,10,14,6,24,0.71,92,390x844,Edge,en-IN,-330,landscape,Bengaluru,1774.99,2025-04-10 15:08:23,52
